,Country Name,Country Code,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
128,"Micronesia, Fed. Sts.",FSM,228734154.5,231010870.9,229231980.8,241245480.1,244809149.0,249655320.9,252844670.3,277276087.7,285592251.2,297549404.5,318341944.6,319423027.7,322762352.5,353857247.1,363412110.9,390943345.4,384921586.1,425775543.4
129,Moldova,MDA,1410705377.0,1767886029.0,2398820915.0,2814852568.0,3190929351.0,4027799670.0,5636191438.0,4879439955.0,6554594120.0,8043225074.0,8617374274.0,9344085890.0,9268967124.0,6917903597.0,7521142140.0,9063013508.0,10510119075.0,11005915939.0
131,Mongolia,MNG,1208816446.0,1394087599.0,1693793094.0,2052948716.0,2576433368.0,3239593683.0,4332370216.0,3519877164.0,5060603409.0,7157372285.0,9375928754.0,10040298244.0,9342287938.0,9093924198.0,8703876742.0,7960692101.0,9504970938.0,10150297076.0
133,Morocco,MAR,37131914073.0,45833503267.0,52533664273.0,55517352275.0,61062943766.0,70275100564.0,82306291126.0,81886861458.0,81092083496.0,87932338621.0,85885987606.0,93807105337.0,96242714467.0,88451803343.0,90033890200.0,96252792793.0,103391000000.0,105362000000.0
134,Mozambique,MOZ,4008018395.0,5045147615.0,6395682843.0,7178904593.0,7505033069.0,8652689775.0,10383354965.0,10093537250.0,9143171097.0,11739751705.0,13350621513.0,13747313768.0,14250627848.0,12577287689.0,9337872263.0,10048962778.0,11529458937.0,11668015390.0
135,Myanmar,MMR,674636000000.0,1049390000000.0,1414500000000.0,1840930000000.0,2445610000000.0,3496320000000.0,4828920000000.0,5507630000000.0,6466840000000.0,7745810000000.0,105091000000.0,53729496062.0,54528427400.0,54834534786.0,52774944374.0,53345070080.0,58801924787.0,60441070861.0
136,Namibia,NAM,2999156429.0,4518617099.0,5857426327.0,6185252033.0,6847635956.0,7258824012.0,7266041320.0,7516752216.0,9387351270.0,10367951701.0,10938128015.0,10562110352.0,10830046353.0,9892834508.0,9091970968.0,10988397655.0,11568979895.0,10611810058.0
138,Nepal,NPL,5822964550.0,6135403170.0,6977682767.0,7816444845.0,8715862319.0,9951212028.0,12097176069.0,12433688628.0,15346566133.0,20603536094.0,20769678537.0,21197167279.0,21949199175.0,23139671438.0,23045628601.0,27445877869.0,31172826955.0,32134548983.0
139,Netherlands,NLD,393208000000.0,489566000000.0,552460000000.0,563714000000.0,619250000000.0,709855000000.0,763387000000.0,706612000000.0,698321000000.0,756855000000.0,702196000000.0,730501000000.0,732107000000.0,635223000000.0,640008000000.0,699205000000.0,770500000000.0,762849000000.0
141,New Zealand,NZL,53617475593.0,71771461594.0,83493596056.0,90548851106.0,87323915192.0,106904000000.0,101132000000.0,96231067073.0,115878000000.0,135359000000.0,142352000000.0,155412000000.0,163926000000.0,145954000000.0,155975000000.0,170178000000.0,172931000000.0,176261000000.0
142,Nicaragua,NIC,4541255063.0,4634876902.0,5062988403.0,5611890525.0,5938078495.0,6554435299.0,7533359232.0,7331101579.0,7645058752.0,8457421629.0,9009141291.0,9316219067.0,10285962169.0,11060038902.0,11385949673.0,11794214502.0,11173351654.0,11023362466.0
143,Niger,NER,2857427603.0,3482465788.0,3933766448.0,4632452138.0,4984349351.0,5969520592.0,7610763308.0,7651532443.0,8196843122.0,9108016407.0,9406510446.0,10177426614.0,10784297372.0,9856861391.0,10398769865.0,11137287080.0,13020284283.0,12948380509.0
144,Nigeria,NGA,77999511429.0,83672220569.0,105334000000.0,132262000000.0,192937000000.0,221633000000.0,269451000000.0,243469000000.0,284090000000.0,310218000000.0,358209000000.0,406508000000.0,450612000000.0,416620000000.0,350448000000.0,316864000000.0,322316000000.0,368648000000.0
145,North Macedonia,MKD,3208934605.0,3867733463.0,4439043493.0,4872787498.0,5449297661.0,5966419943.0,7625914733.0,7361488143.0,7244384892.0,8166060143.0,7551679008.0,8513206731.0,9019447897.0,7945827238.0,8508519153.0,8921745867.0,10312308207.0,10185487760.0
147,Norway,NOR,150736000000.0,178666000000.0,205626000000.0,241893000000.0,267232000000.0,311287000000.0,348460000000.0,298158000000.0,334042000000.0,380459000000.0,391753000000.0,408460000000.0,399618000000.0,316615000000.0,304761000000.0,323808000000.0,349964000000.0,320983000000.0
148,Oman,OMN,12446127929.0,13368619904.0,14689441470.0,17128116500.0,21487028335.0,24853523947.0,35960499023.0,27502958258.0,29636511963.0,30469819365.0,36662522377.0,39164315909.0,42105639424.0,44664786329.0,44744429927.0,46298286095.0,51985412464.0,49721459737.0
149,Pakistan,PAK,69683340020.0,80842300431.0,96020623563.0,106549000000.0,121014000000.0,134363000000.0,150620000000.0,150983000000.0,160879000000.0,195636000000.0,205137000000.0,212623000000.0,224428000000.0,250592000000.0,257837000000.0,283057000000.0,290380000000.0,257194000000.0
151,Panama,PAN,11680260702.0,11830864128.0,12885796125.0,14084717041.0,15513149842.0,18543881472.0,22155345054.0,24188202789.0,25419073882.0,30812061569.0,35562273167.0,40227283324.0,42887442838.0,47450500365.0,50141300651.0,54362245276.0,55094121624.0,56365300364.0
152,Papua New Guinea,PNG,2063179637.0,2272613779.0,2451225840.0,3213455322.0,5375970920.0,6713917721.0,7962867980.0,8296187505.0,9685419094.0,12165585183.0,16818698220.0,16710008335.0,19186860366.0,17797758090.0,17156179951.0,18361908104.0,19364564506.0,19650048538.0
153,Paraguay,PRY,5885363946.0,5785954531.0,7431784202.0,8291495551.0,10723954502.0,15024312876.0,20922577817.0,18809409289.0,22925472439.0,28975431006.0,28067922181.0,33320836384.0,35362875123.0,31829344931.0,31774931733.0,34865663547.0,35947786499.0,33862655390.0
154,Peru,PER,48545293533.0,51498380360.0,56256748934.0,63309443327.0,69375896994.0,80907863726.0,97773504668.0,100118000000.0,121047000000.0,139069000000.0,159852000000.0,170007000000.0,171780000000.0,163733000000.0,162176000000.0,175237000000.0,182719000000.0,192887000000.0
155,Philippines,PHL,84887469572.0,87350160783.0,92766343866.0,105086000000.0,123029000000.0,148561000000.0,176815000000.0,175475000000.0,206203000000.0,229824000000.0,262312000000.0,286523000000.0,299401000000.0,310984000000.0,323835000000.0,334109000000.0,350194000000.0,376376000000.0
156,Poland,POL,169284000000.0,184198000000.0,210893000000.0,258404000000.0,288947000000.0,358471000000.0,456785000000.0,373379000000.0,403250000000.0,443423000000.0,422404000000.0,441416000000.0,458077000000.0,403951000000.0,397339000000.0,443465000000.0,494766000000.0,504705000000.0
157,Portugal,PRT,110970000000.0,136676000000.0,156665000000.0,163121000000.0,169112000000.0,194513000000.0,210374000000.0,194402000000.0,189247000000.0,197820000000.0,172204000000.0,183701000000.0,184833000000.0,159688000000.0,165501000000.0,177768000000.0,193399000000.0,191514000000.0
159,Qatar,QAT,14291827456.0,17780162495.0,21409275380.0,26291006380.0,38604420866.0,51396291067.0,72507562867.0,60789566284.0,79613549228.0,106789000000.0,121031000000.0,133736000000.0,144556000000.0,122590000000.0,118836000000.0,126126000000.0,138160000000.0,133855000000.0
160,Romania,ROU,34510415981.0,43418804986.0,56467075388.0,76576603272.0,95849538716.0,137445000000.0,175638000000.0,141745000000.0,133080000000.0,144053000000.0,133877000000.0,150491000000.0,160067000000.0,142843000000.0,151223000000.0,171070000000.0,193715000000.0,210120000000.0
161,Russian Federation,RUS,258941000000.0,319853000000.0,452590000000.0,583665000000.0,763638000000.0,1034010000000.0,1297850000000.0,952753000000.0,1206860000000.0,1613930000000.0,1736740000000.0,1793850000000.0,1606360000000.0,1086800000000.0,1010780000000.0,1233100000000.0,1277140000000.0,1280760000000.0
162,Rwanda,RWA,1642168816.0,1717049861.0,1954975140.0,2459720432.0,2804452754.0,3408503532.0,4183792097.0,4613424007.0,4993686045.0,5598253260.0,6183334309.0,6284511941.0,6583033586.0,6918785863.0,6975838601.0,7307065755.0,7723697955.0,8341845966.0
163,Samoa,WSM,234965037.7,273507459.2,341996420.8,376132826.4,412866867.9,473090151.8,513556794.1,494454134.8,571871776.0,632542061.4,657725904.8,664931390.9,647670851.9,687419253.7,696001246.3,720236588.3,712635838.3,733581968.7
165,Sao Tome and Principe,STP,68513665.23,82992687.2,94665736.94,115039333.7,126731059.8,133380375.0,166361479.7,168950905.0,179317612.4,215908321.0,227416463.2,180095704.3,246267657.7,174491297.1,220089603.3,259606496.0,295164349.4,311120924.2
166,Saudi Arabia,SAU,157196000000.0,172092000000.0,200646000000.0,247884000000.0,288662000000.0,326454000000.0,396021000000.0,356286000000.0,429824000000.0,519357000000.0,569830000000.0,581337000000.0,600969000000.0,535912000000.0,542591000000.0,567684000000.0,636725000000.0,655033000000.0
167,Senegal,SEN,6168122128.0,7763165296.0,8945743712.0,9774634958.0,10380624627.0,12459304731.0,15095588433.0,14300852521.0,14338942764.0,15585793360.0,15321075511.0,16447869246.0,17254826308.0,15572480997.0,16579019862.0,18400902977.0,20199197568.0,20176111687.0
169,Seychelles,SYC,546892863.5,581910868.2,753151119.7,817128586.0,902325030.9,840940232.2,777209316.9,697749904.1,809940772.6,817667823.3,874111208.9,1103741918.0,1097418128.0,1120608914.0,1138535120.0,1220552826.0,1314489576.0,1320644242.0
170,Sierra Leone,SLE,1048835380.0,1103866890.0,1174185847.0,1361938524.0,1586909325.0,1915426952.0,2303108005.0,2268842610.0,2240387394.0,2483747840.0,3427522476.0,4340685470.0,4299157607.0,3580294549.0,2689556723.0,3051629398.0,3330700732.0,3554818793.0
171,Singapore,SGP,75579121697.0,78574054840.0,89292659729.0,101017000000.0,123536000000.0,151441000000.0,157109000000.0,153551000000.0,205077000000.0,232999000000.0,242025000000.0,247989000000.0,259777000000.0,240438000000.0,250468000000.0,265289000000.0,272639000000.0,266539000000.0
173,Slovak Republic,SVK,25910314965.0,32942059494.0,42096844516.0,47909461610.0,54822715886.0,68253943883.0,80512501184.0,71260070381.0,72233980500.0,78155664269.0,75982918301.0,80172642585.0,82048051593.0,71268253595.0,71759131073.0,77047981237.0,86025055677.0,85240883221.0
174,Slovenia,SVN,18856759946.0,23778287759.0,27429130662.0,28968192847.0,31590063232.0,38230408001.0,44055660848.0,39691510198.0,37864357655.0,40407768037.0,35959789320.0,37447791003.0,39020092667.0,32797613374.0,34547602039.0,38123711376.0,43059194662.0,43304402812.0
175,Solomon Islands,SLB,305887989.7,316598204.7,361909031.2,425700332.5,474536668.3,527603349.2,575929115.3,605942194.7,715476836.2,841871573.7,981960560.9,1148896411.0,1183340832.0,1159943733.0,1207202285.0,1306494204.0,1400748180.0,1403102685.0
177,South Africa,ZAF,106848000000.0,164814000000.0,214258000000.0,243732000000.0,255057000000.0,272201000000.0,247538000000.0,270884000000.0,340422000000.0,371402000000.0,354882000000.0,325433000000.0,312060000000.0,287459000000.0,264514000000.0,313303000000.0,331890000000.0,317416000000.0
179,Spain,ESP,606887000000.0,780758000000.0,918258000000.0,985340000000.0,1069850000000.0,1240910000000.0,1353870000000.0,1241610000000.0,1186010000000.0,1220780000000.0,1098860000000.0,1134670000000.0,1141480000000.0,1002040000000.0,1049260000000.0,1109050000000.0,1203380000000.0,1187790000000.0
180,Sri Lanka,LKA,15421209848.0,17725451289.0,19279546699.0,22683710759.0,26148295071.0,30006926448.0,37207809982.0,39095008747.0,52612854355.0,60381273769.0,62718277492.0,67383487013.0,71684456590.0,72899782885.0,74446393902.0,78680308457.0,79230630731.0,75454933330.0
182,St. Lucia,LCA,743494506.5,812726487.5,869930463.5,921417602.6,1084876047.0,1145758270.0,1222985191.0,1200690668.0,1212617319.0,1325944254.0,1298744297.0,1267658816.0,1357649578.0,1308785945.0,1402380282.0,1492591316.0,1598198520.0,1638487475.0
184,St. Vincent and the Grenadines,VCT,423038684.1,434545919.1,464215280.1,488944616.8,546846477.9,609683967.9,610065346.1,584947598.1,566901284.8,542285275.7,555897099.9,580237122.7,562809528.7,612907708.2,634536972.8,649720388.2,668102909.3,673937472.8
186,Suriname,SUR,851786261.4,1018362424.0,1151326313.0,1356813939.0,2026849151.0,2306529818.0,2697178254.0,3097483327.0,2998367307.0,2528605700.0,3011372191.0,3508213382.0,3918834021.0,4227424377.0,2326726179.0,2142529921.0,2794521553.0,2830984080.0
187,Sweden,SWE,224256000000.0,286610000000.0,326480000000.0,335738000000.0,367288000000.0,428693000000.0,450832000000.0,369524000000.0,423548000000.0,488403000000.0,470596000000.0,500123000000.0,495339000000.0,424945000000.0,433090000000.0,458663000000.0,470596000000.0,457554000000.0
188,Switzerland,CHE,248322000000.0,303308000000.0,338619000000.0,360452000000.0,378971000000.0,390506000000.0,408496000000.0,436784000000.0,499183000000.0,565599000000.0,553743000000.0,568468000000.0,572291000000.0,556361000000.0,540008000000.0,539908000000.0,543188000000.0,542573000000.0
189,Syrian Arab Republic,SYR,76257998614.0,80081770533.0,95235698222.0,111507000000.0,130067000000.0,156255000000.0,187425000000.0,196898000000.0,217963000000.0,47981610358.0,34483069448.0,16378822811.0,18082628946.0,14182542344.0,10983235454.0,14500255360.0,19453252769.0,20855825174.0
191,Tanzania,TZA,12005566581.0,12924536484.0,14268990277.0,15870751463.0,16401733133.0,18904371095.0,24069729547.0,24223394355.0,25559910990.0,26562607623.0,28720786308.0,35134903765.0,39897890297.0,39066296579.0,41397915551.0,45096108679.0,49744115561.0,54641779814.0
192,Thailand,THA,105849000000.0,119989000000.0,136357000000.0,149522000000.0,177065000000.0,211552000000.0,229858000000.0,223797000000.0,270540000000.0,296317000000.0,306613000000.0,316590000000.0,309618000000.0,306673000000.0,319281000000.0,353478000000.0,387889000000.0,423463000000.0
194,Togo,TGO,1521710793.0,1840304299.0,2014083095.0,2013999728.0,2128986091.0,2295904353.0,2820654288.0,2826580832.0,2849394699.0,3225938194.0,2868301340.0,3451304233.0,3786572065.0,3644140433.0,5244461906.0,5567884768.0,6386911746.0,6498386711.0
195,Tonga,TON,171412000.8,186854065.6,213583419.5,238966714.6,274137693.9,279107711.7,322882845.3,296889935.1,346879405.8,389910331.4,442785473.4,422748299.8,405135539.9,403026739.3,386081725.2,437603257.4,476581858.1,509840785.2
196,Trinidad and Tobago,TTO,6691318286.0,7991868484.0,10195880038.0,11245940975.0,12434127114.0,15452958107.0,20710445993.0,13288885230.0,15367131009.0,15760140612.0,15899379170.0,18455683046.0,20545762878.0,20657003879.0,18289993525.0,18418906017.0,18333240628.0,18914230168.0
197,Tunisia,TUN,18119401194.0,21679274905.0,24472696917.0,24706428921.0,26233368027.0,29388655937.0,32504451069.0,32675606644.0,35269767559.0,36311096819.0,35467787376.0,37689740777.0,41523270841.0,39945154094.0,40158955419.0,38948583186.0,39969373879.0,38979846970.0
198,Turkiye,TUR,192863000000.0,255773000000.0,336374000000.0,421101000000.0,464273000000.0,568993000000.0,642822000000.0,535740000000.0,650819000000.0,708150000000.0,743904000000.0,811964000000.0,792913000000.0,727428000000.0,729305000000.0,716680000000.0,657958000000.0,631851000000.0
202,Uganda,UGA,4769321955.0,4663978026.0,5998140735.0,7098073104.0,7738627048.0,8887371730.0,10617353351.0,19969384497.0,21086336123.0,21237749824.0,19403689928.0,20943511899.0,24209958768.0,24604393089.0,22002960410.0,23604081900.0,26964734863.0,29306152472.0
203,Ukraine,UKR,33551547778.0,39573225408.0,52266255984.0,70738076974.0,88412976763.0,119872000000.0,151015000000.0,94170485937.0,113053000000.0,134598000000.0,155186000000.0,160446000000.0,113855000000.0,82881682265.0,81529879772.0,99903992072.0,115286000000.0,136131000000.0
204,United Arab Emirates,ARE,98356536440.0,109548000000.0,131443000000.0,153268000000.0,190485000000.0,225941000000.0,264743000000.0,216614000000.0,261133000000.0,309296000000.0,329707000000.0,349215000000.0,362440000000.0,330345000000.0,332107000000.0,357720000000.0,385962000000.0,379994000000.0
206,United States,USA,9407970000000.0,9715270000000.0,10392400000000.0,11130800000000.0,11887300000000.0,12254400000000.0,12204300000000.0,11990100000000.0,12751000000000.0,13346200000000.0,14068500000000.0,14455900000000.0,15130700000000.0,15781100000000.0,15990500000000.0,16740700000000.0,17536800000000.0,18185500000000.0
207,Uruguay,URY,12112816024.0,10184463751.0,11593636302.0,15028737288.0,17103693814.0,20514884711.0,26351701753.0,27089708891.0,34219621575.0,40536732253.0,40651982628.0,46594359318.0,45543012095.0,43239282813.0,46077026969.0,51079734487.0,50860576108.0,48921202008.0
208,Uzbekistan,UZB,6907269235.0,7119166126.0,8850925931.0,10779615465.0,11618912864.0,16827360193.0,21491981437.0,25814699873.0,40176307203.0,47098229471.0,53349544221.0,58686838403.0,67224352655.0,74267342004.0,73856419714.0,52153632343.0,41679658547.0,47770400617.0
209,Vanuatu,VUT,227888446.5,271035080.8,312811287.5,333086017.1,380358022.6,444695542.3,534950476.5,513331641.8,581758630.3,675210688.5,636288346.6,679411940.5,714095254.2,677766956.8,727027921.9,798450238.9,857534189.6,923900853.8
211,Vietnam,VNM,30034286513.0,33172933484.0,35996345658.0,44584820396.0,50559437859.0,59670781817.0,75265512179.0,80184920908.0,89433356379.0,103205000000.0,120599000000.0,134161000000.0,146710000000.0,152586000000.0,161566000000.0,175589000000.0,193631000000.0,207239000000.0
215,Zambia,ZMB,3093543352.0,3518278916.0,4296568369.0,5715570830.0,8297895578.0,8680221722.0,12267576307.0,11270812179.0,13821176815.0,16940589447.0,19887799474.0,21540192147.0,21709404153.0,17135603675.0,16647633280.0,19802501581.0,20437161735.0,18199054683.0
216,Zimbabwe,ZWE,5217668519.0,4411837779.0,4330508936.0,4225800132.0,3612282639.0,3425373288.0,2564427831.0,8012870297.0,10064534355.0,11619094494.0,14397625955.0,16637010821.0,16727147963.0,17272750409.0,17651558574.0,14952031811.0,15352632757.0,16192994864.0
217,Africa Eastern and Southern,AFE,207730000000.0,279879000000.0,348195000000.0,401116000000.0,439782000000.0,482826000000.0,484695000000.0,540667000000.0,635049000000.0,708632000000.0,723044000000.0,736445000000.0,765087000000.0,736872000000.0,710655000000.0,796973000000.0,821645000000.0,823543000000.0
218,Africa Western and Central,AFW,135995000000.0,154913000000.0,187270000000.0,223181000000.0,302423000000.0,352467000000.0,424520000000.0,398817000000.0,446314000000.0,489417000000.0,545169000000.0,631987000000.0,683564000000.0,639496000000.0,583346000000.0,562020000000.0,596680000000.0,644567000000.0
219,Arab World,ARB,665369000000.0,720805000000.0,846795000000.0,1000810000000.0,1199930000000.0,1424200000000.0,1757460000000.0,1615540000000.0,1868750000000.0,1945660000000.0,2153030000000.0,2230400000000.0,2291840000000.0,2076520000000.0,2067090000000.0,2084830000000.0,2259510000000.0,2316070000000.0
220,Caribbean small states,CSS,30716305699.0,32200108493.0,35884215954.0,39336243450.0,44269478922.0,49929343911.0,57328287596.0,47715099146.0,51258431338.0,52593248200.0,55023333810.0,57547213572.0,60565000518.0,61929050409.0,57534872505.0,59507447013.0,61531726498.0,63769071169.0
221,Central Europe and the Baltics,CEB,424511000000.0,505134000000.0,603522000000.0,713854000000.0,803459000000.0,1009500000000.0,1242280000000.0,1039720000000.0,1051190000000.0,1149610000000.0,1083820000000.0,1146300000000.0,1182930000000.0,1042360000000.0,1065030000000.0,1186640000000.0,1334310000000.0,1369410000000.0
222,Early-demographic dividend,EAR,3390760000000.0,4042330000000.0,4871240000000.0,5836130000000.0,7034900000000.0,8983890000000.0,10951600000000.0,11552800000000.0,13776600000000.0,15644300000000.0,8339730000000.0,8429810000000.0,8775790000000.0,8544440000000.0,8758410000000.0,9437390000000.0,9431150000000.0,9744330000000.0
223,East Asia & Pacific,EAS,6802700000000.0,7852440000000.0,9068930000000.0,9990340000000.0,11127800000000.0,13261200000000.0,15953800000000.0,17067800000000.0,19906700000000.0,23112900000000.0,16433200000000.0,16483300000000.0,17055900000000.0,16944000000000.0,17635800000000.0,18852600000000.0,20214300000000.0,20644800000000.0
224,East Asia & Pacific (excluding high income),EAP,2364060000000.0,2952010000000.0,3587860000000.0,4332570000000.0,5442670000000.0,7271010000000.0,9481740000000.0,10649000000000.0,12529000000000.0,14913700000000.0,8270360000000.0,8966270000000.0,9749180000000.0,10110800000000.0,10418200000000.0,11402500000000.0,12500200000000.0,12930400000000.0
225,East Asia & Pacific (IDA & IBRD countries),TEA,2361080000000.0,2948290000000.0,3583340000000.0,4327120000000.0,5435810000000.0,7261850000000.0,9469800000000.0,10635500000000.0,12513300000000.0,14894900000000.0,8259940000000.0,8954970000000.0,9736900000000.0,10098000000000.0,10405100000000.0,11388100000000.0,12484400000000.0,12914100000000.0
226,Euro area,EMU,6010580000000.0,7400600000000.0,8543510000000.0,8832390000000.0,9416120000000.0,10795800000000.0,11711700000000.0,10667100000000.0,10462700000000.0,11313300000000.0,10460100000000.0,10934300000000.0,11166500000000.0,9605250000000.0,9898160000000.0,10483300000000.0,11351000000000.0,11097000000000.0
227,Europe & Central Asia,ECS,9276980000000.0,11288100000000.0,13224900000000.0,14066100000000.0,15200500000000.0,17684100000000.0,19163400000000.0,16846900000000.0,17324800000000.0,19160900000000.0,18424400000000.0,19274100000000.0,19531600000000.0,16862900000000.0,16824100000000.0,17824300000000.0,19053900000000.0,18768100000000.0
228,Europe & Central Asia (excluding high income),ECA,580528000000.0,732806000000.0,991366000000.0,1256260000000.0,1537720000000.0,2018360000000.0,2469080000000.0,1936750000000.0,2367240000000.0,2923410000000.0,3128050000000.0,3316270000000.0,3070960000000.0,2386410000000.0,2252260000000.0,2502280000000.0,2519560000000.0,2542240000000.0
229,Europe & Central Asia (IDA & IBRD countries),TEC,808047000000.0,989705000000.0,1293450000000.0,1630040000000.0,1964560000000.0,2564500000000.0,3159620000000.0,2502650000000.0,2951890000000.0,3561160000000.0,3729060000000.0,3955350000000.0,3736680000000.0,2975880000000.0,2844540000000.0,3164750000000.0,3261970000000.0,3311200000000.0
230,European Union,EUU,6730970000000.0,8276200000000.0,9567080000000.0,9975350000000.0,10678700000000.0,12314500000000.0,13479300000000.0,12157200000000.0,12028600000000.0,13042900000000.0,12100300000000.0,12671500000000.0,12940100000000.0,11155000000000.0,11481000000000.0,12211300000000.0,13236000000000.0,12996200000000.0
231,Fragile and conflict affected situations,FCS,1077930000000.0,1471880000000.0,1952840000000.0,2512100000000.0,3302410000000.0,4576760000000.0,6221810000000.0,6844610000000.0,8005720000000.0,9152830000000.0,1504210000000.0,1516320000000.0,1601890000000.0,1334100000000.0,1231830000000.0,1254300000000.0,1353270000000.0,1461400000000.0
232,Heavily indebted poor countries (HIPC),HPC,143861000000.0,159125000000.0,183095000000.0,206962000000.0,241247000000.0,283217000000.0,342955000000.0,360479000000.0,383417000000.0,423819000000.0,443571000000.0,505635000000.0,542025000000.0,541560000000.0,549919000000.0,588763000000.0,637368000000.0,660656000000.0
233,High income,HIC,23888100000000.0,26676200000000.0,29815100000000.0,31562900000000.0,33466100000000.0,36385100000000.0,38048700000000.0,35597800000000.0,37723600000000.0,40755200000000.0,40939700000000.0,41472400000000.0,42457500000000.0,40219300000000.0,40895100000000.0,42865100000000.0,45329800000000.0,45764700000000.0
234,IBRD only,IBD,4961180000000.0,5538110000000.0,6535480000000.0,7754020000000.0,9193570000000.0,11487500000000.0,13574300000000.0,13414300000000.0,16078900000000.0,18639900000000.0,19974200000000.0,21015700000000.0,21835900000000.0,20592900000000.0,20818100000000.0,22947900000000.0,23914700000000.0,24491500000000.0
235,IDA & IBRD total,IBT,6102140000000.0,7101020000000.0,8553800000000.0,10292800000000.0,12484800000000.0,15973500000000.0,19582200000000.0,20123800000000.0,23891300000000.0,27704400000000.0,21478000000000.0,22607500000000.0,23557100000000.0,22336600000000.0,22531400000000.0,24703400000000.0,25769400000000.0,26453800000000.0
236,IDA blend,IDB,187024000000.0,208834000000.0,251722000000.0,295216000000.0,381101000000.0,438468000000.0,514852000000.0,501142000000.0,572159000000.0,648521000000.0,729138000000.0,802447000000.0,877858000000.0,872394000000.0,823631000000.0,796537000000.0,812776000000.0,838566000000.0
237,IDA only,IDX,967320000000.0,1377190000000.0,1798610000000.0,2285620000000.0,2966740000000.0,4130630000000.0,5612530000000.0,6349700000000.0,7403920000000.0,8606440000000.0,774929000000.0,789253000000.0,843500000000.0,870205000000.0,889208000000.0,959408000000.0,1043020000000.0,1126470000000.0
238,IDA total,IDA,1145760000000.0,1572710000000.0,2032540000000.0,2557780000000.0,3317870000000.0,4525690000000.0,6066910000000.0,6780950000000.0,7894380000000.0,9159720000000.0,1503720000000.0,1591660000000.0,1721390000000.0,1742520000000.0,1712110000000.0,1754280000000.0,1853480000000.0,1961720000000.0
239,Late-demographic dividend,LTE,2999670000000.0,3400500000000.0,4062080000000.0,4882130000000.0,5903510000000.0,7490600000000.0,9169840000000.0,8988400000000.0,10608200000000.0,12669200000000.0,13703000000000.0,14720300000000.0,15366300000000.0,14335700000000.0,14435800000000.0,16018800000000.0,17189700000000.0,17507300000000.0
240,Latin America & Caribbean,LCN,1630580000000.0,1641130000000.0,1870950000000.0,2261520000000.0,2675350000000.0,3196230000000.0,3721990000000.0,3541920000000.0,4368280000000.0,4941950000000.0,4996890000000.0,5161420000000.0,5272020000000.0,4489710000000.0,4371020000000.0,4846690000000.0,4656730000000.0,4597420000000.0
241,Latin America & Caribbean (excluding high income),LAC,1440030000000.0,1456420000000.0,1642090000000.0,1976910000000.0,2334830000000.0,2776710000000.0,3189480000000.0,3016160000000.0,3740040000000.0,4337940000000.0,4322460000000.0,4476400000000.0,4505300000000.0,3880520000000.0,3766100000000.0,4186590000000.0,3997150000000.0,3951470000000.0
242,Latin America & the Caribbean (IDA & IBRD countries),TLA,1565670000000.0,1573750000000.0,1797970000000.0,2178260000000.0,2576290000000.0,3085250000000.0,3600610000000.0,3422960000000.0,4236020000000.0,4797370000000.0,4846960000000.0,5005440000000.0,5110810000000.0,4331910000000.0,4210760000000.0,4674700000000.0,4484240000000.0,4426030000000.0
243,Least developed countries: UN classification,LDC,863740000000.0,1265890000000.0,1666320000000.0,2135020000000.0,2788390000000.0,3913790000000.0,5344570000000.0,6083070000000.0,7105950000000.0,8485130000000.0,706056000000.0,724537000000.0,792075000000.0,806491000000.0,809937000000.0,877435000000.0,916905000000.0,987605000000.0
244,Low & middle income,LMY,5756730000000.0,6735530000000.0,8105390000000.0,9728960000000.0,11829800000000.0,15136100000000.0,18501800000000.0,19173600000000.0,22837100000000.0,26638200000000.0,20374800000000.0,21462600000000.0,22310900000000.0,21322800000000.0,21514300000000.0,23577400000000.0,24546800000000.0,25212000000000.0
245,Low income,LIC,174123000000.0,184398000000.0,217945000000.0,254969000000.0,298507000000.0,356015000000.0,433133000000.0,464446000000.0,509420000000.0,323190000000.0,322594000000.0,333526000000.0,358803000000.0,355184000000.0,338065000000.0,360520000000.0,383330000000.0,403987000000.0
246,Lower middle income,LMC,2071850000000.0,2641220000000.0,3239740000000.0,3931600000000.0,4924510000000.0,6558630000000.0,8234010000000.0,9081220000000.0,10775800000000.0,12591300000000.0,5216210000000.0,5275780000000.0,5541330000000.0,5569260000000.0,5834960000000.0,6241580000000.0,6278130000000.0,6658820000000.0
247,Middle East & North Africa,MEA,853449000000.0,929981000000.0,1092140000000.0,1275980000000.0,1514520000000.0,1831810000000.0,2230660000000.0,2098870000000.0,2433510000000.0,2606100000000.0,2825310000000.0,2809660000000.0,2856910000000.0,2594880000000.0,2641220000000.0,2707290000000.0,2764230000000.0,2829140000000.0
248,Middle East & North Africa (excluding high income),MNA,428708000000.0,461632000000.0,545902000000.0,624221000000.0,730583000000.0,922963000000.0,1126260000000.0,1149160000000.0,1308280000000.0,1260930000000.0,1372670000000.0,1273020000000.0,1259300000000.0,1165540000000.0,1192780000000.0,1148840000000.0,1059810000000.0,1099170000000.0
249,Middle East & North Africa (IDA & IBRD countries),TMN,424091000000.0,456661000000.0,540023000000.0,617499000000.0,722716000000.0,913024000000.0,1114140000000.0,1136790000000.0,1294190000000.0,1247360000000.0,1357890000000.0,1259310000000.0,1245740000000.0,1152990000000.0,1179930000000.0,1136470000000.0,1048400000000.0,1087340000000.0
