Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Costa Rica,CRI,4962.082606,7796.430885,14174.6021,14851.13544,15905.14794,16925.17941,18898.07522,20168.22048,21144.40977,22467.87549,22117.92711,23319.50228
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cote d'Ivoire,CIV,2756.253537,3202.951742,3483.689789,3801.616471,4254.230896,4579.814769,4650.670064,4750.936451,5067.861554,5343.001606,5377.785528,5850.051925
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Croatia,HRV,..,10668.0099,21453.11608,22141.27884,22364.3273,23338.57761,25268.46319,27211.8238,28903.72608,30635.66404,29106.58772,34314.01846
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Curacao,CUW,..,21888.34706,25284.57674,25034.4605,24495.6341,24221.15367,23953.9408,24599.93783,24771.60103,24657.76304,20681.24467,22832.19418
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cyprus,CYP,13341.2041,21288.58398,31908.14453,30460.70508,30175.68359,31922.80859,35890.12891,38421.96875,40668.61719,42711.28516,40611.70313,44109.67188
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Czechia,CZE,12717.96987,16235.48063,29254.73127,30818.10816,32502.47535,33899.28657,36097.70526,38824.88792,41135.49298,42847.00474,41608.02535,45093.65777
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Denmark,DNK,18233.9461,28658.12496,44803.96824,46726.85414,47901.44736,49045.33919,51976.00571,55356.68078,57482.9624,58700.97467,60229.91477,64651.21645
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Djibouti,DJI,..,..,..,3730.366512,3897.114312,4144.97437,4263.133406,4451.683846,4699.019074,4969.34926,5014.237415,5397.679018
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Dominica,DMA,4352.264681,6633.073409,10245.14276,10470.26327,11179.86614,11327.08141,12159.62077,11511.60642,12132.38264,12918.56411,10817.4239,11950.55716
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Dominican Republic,DOM,3666.649001,6697.521257,11781.88687,12348.42534,13321.76707,14564.94695,15911.15439,16524.53384,17901.81933,18937.96314,17686.75904,20462.51713
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ecuador,ECU,4723.54975,5857.496022,10304.889,11142.67836,11708.653,11071.29472,11068.85685,11679.43023,11885.74545,11870.9364,10924.18012,11720.64464
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Egypt, Arab Rep.",EGY,3639.370983,5581.587598,10506.9681,10623.73789,10306.91589,10890.24179,10593.7478,10435.91719,11041.38689,11652.5738,12004.12593,12706.40445
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,El Salvador,SLV,2872.474279,4409.267402,6622.574629,6966.572241,7332.904449,7712.372705,8174.474125,8617.921708,9022.725378,9402.17161,8720.011997,9981.88602
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Equatorial Guinea,GNQ,588.1626947,7617.720584,32457.55078,30083.8921,29197.69173,20858.09644,17771.5628,19617.84471,18189.37669,16925.78796,15961.11386,16080.14326
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Eritrea,ERI,..,1462.741022,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Estonia,EST,..,9421.291423,25996.04678,27464.51868,28945.46533,29175.92593,31312.7523,33821.93291,36249.35815,37850.07415,37644.00382,42138.32058
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Eswatini,SWZ,3384.645083,4601.886075,8027.30548,8463.334131,8557.265279,8580.639991,8488.449304,8213.920625,8542.312783,8860.058796,8744.438693,9730.068125
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ethiopia,ETH,414.6514575,476.5284642,1191.440622,1261.1133,1488.625755,1630.877462,1848.661116,1987.968754,2116.848258,2273.734896,2376.635601,2547.716814
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Fiji,FJI,3917.423231,5679.520947,8393.260798,9036.768351,10738.26639,11755.08618,11999.67766,12822.0136,13629.17212,13800.19987,11567.53537,11380.5695
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Finland,FIN,18136.4023,26784.70647,40873.09533,41493.14165,41757.40219,42497.70498,44934.44821,47570.13358,49580.6052,50321.53969,50937.16075,55013.38586
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,France,FRA,17700.12913,26086.82975,37677.72679,39521.69698,40144.02683,40849.99738,42924.61363,44577.06457,46537.47404,48971.08855,46858.21592,50541.25936
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Gabon,GAB,11959.5115,13352.07722,14628.61588,14437.75973,14721.90115,14113.82767,13749.83255,14478.13031,14595.00234,15089.03985,14664.71093,15175.68734
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Gambia, The",GMB,1428.265076,1752.253256,2033.281001,1960.584941,1874.262665,1913.415347,1918.697016,1927.039942,2060.671783,2171.234263,2154.485618,2281.305526
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Georgia,GEO,5724.600611,3100.988403,9826.052753,10611.77412,11575.54721,12089.16941,12858.4834,13589.70739,14593.92448,15621.87366,14731.20059,17013.56632
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Germany,DEU,19452.5734,27199.04409,43359.61483,44993.89275,47011.55109,47609.781,50579.68393,53071.45557,55235.3663,55652.88749,54844.54597,57881.08358
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ghana,GHA,1575.150843,2311.547835,4877.582214,5118.242139,5376.308829,5021.788687,4811.572816,4929.567954,5247.692258,5571.564866,5551.786802,5971.125009
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Greece,GRC,13304.47475,19516.19722,24911.11963,25986.65032,26625.06181,26760.3633,27511.80102,28604.86094,29617.54834,30356.2664,27953.76213,31363.80736
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Grenada,GRD,4594.362759,7306.113255,10349.00858,10995.59004,12039.16096,13036.56082,13810.38775,14869.98257,15769.67576,16043.4798,13896.98274,15037.84954
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guatemala,GTM,3319.968844,4758.248081,7204.732938,7446.588009,7758.49317,8194.440681,8221.746427,8322.21681,8671.443375,9037.688376,8849.717743,9806.82822
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guinea,GIN,881.6576081,1208.833679,1772.704931,1784.690499,1775.501628,1789.018453,2045.094368,2383.578867,2530.768638,2652.5568,2746.73328,2900.668958
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guinea-Bissau,GNB,1013.329345,1045.577118,1316.16757,1324.608211,1338.015633,1551.034122,1697.129045,1872.309281,1896.128317,1970.322278,1902.407505,2011.94848
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Guyana,GUY,3032.566676,5903.819779,10640.67256,11198.16014,11130.49447,11382.24238,11479.46201,12193.62168,12669.84096,13361.57321,19439.93098,24086.90092
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Haiti,HTI,2179.485152,2213.014882,2801.350402,2992.430351,3004.286967,2934.78504,3120.340108,3187.789761,3273.521318,3232.49563,3121.145757,3153.12702
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Honduras,HND,2010.146936,2556.419304,3963.015777,4067.289315,4368.555682,4729.153322,5043.871489,5447.698792,5694.121701,5850.582832,5303.514499,6121.565844
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Hong Kong SAR, China",HKG,18250.04226,28221.04145,52234.59232,53691.83748,54781.64716,56408.93627,57225.09,59842.213,62513.95681,62103.42761,58949.46595,65891.69471
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Hungary,HUN,..,11853.17852,23275.23186,24556.71535,25699.7505,26806.59525,27947.63769,29501.12042,31913.07466,33514.94179,33274.34766,36752.4965
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Iceland,ISL,..,29779.0932,42004.44761,44409.66895,45996.96875,49201.0641,53480.39719,55638.49206,57211.30031,58290.09683,53616.68471,57611.59178
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,India,IND,1204.242059,2087.224776,4827.945973,5016.928746,5187.255759,5412.336239,5778.269614,6112.06665,6589.913808,6887.538348,6448.870196,7241.98423
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Indonesia,IDN,3069.98304,4681.91945,9645.149197,10009.0107,10233.98527,10219.17641,10482.699,10941.92095,11669.71728,12358.24225,12146.40679,13027.30061
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Iran, Islamic Rep.",IRN,7592.106748,10871.13341,16757.19207,15939.68053,15704.91642,13828.43857,14661.83944,15163.29231,14978.43347,14678.77788,15222.75974,16484.07536
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Iraq,IRQ,..,10538.5354,14279.26515,14517.48261,13005.7538,9198.737829,8920.041235,9976.854942,10233.83233,10733.99471,9408.295527,9846.0415
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ireland,IRL,13735.72592,30205.65723,46361.46369,47830.63089,51098.26668,69028.77272,71498.60101,77749.20196,84555.6348,87379.69297,93355.55516,106351.3735
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Israel,ISR,..,24951.21757,31846.35583,34324.37815,34366.18102,35469.9502,37843.19463,39121.29583,39906.12468,40004.03051,39489.28078,43721.62304
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Italy,ITA,18627.64397,27072.42136,36486.29679,36314.6971,36194.87392,36899.38521,39926.95466,41581.12079,43036.24378,44376.1625,41995.35753,45902.23562
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Jamaica,JAM,4816.160377,6451.899649,8431.375117,8703.54096,8823.114362,9095.919824,9533.839562,9984.577117,10403.50501,10676.72547,9701.890533,10542.73779
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Japan,JPN,19972.89275,27287.27019,37605.97426,39402.0251,39555.41201,40898.80697,40596.96866,41444.21574,42116.47435,42282.55089,42100.25769,42940.40525
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Jordan,JOR,4492.037736,6008.924,10308.04394,10320.79789,9457.596745,9237.718198,9056.909871,9629.102999,9813.481906,9954.268404,9707.404182,10132.50388
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kazakhstan,KAZ,8261.674223,7725.002523,22032.17454,24504.76609,24726.47287,23224.11784,23818.82483,24862.96612,26154.60194,27463.97155,26750.44623,28684.89806
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kenya,KEN,1708.987304,1893.76402,2870.680261,3147.949284,3421.245961,3763.763686,4025.841747,4312.908917,4571.478085,4795.403612,4744.739268,5211.170533
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kiribati,KIR,1207.833907,1494.327548,1747.778217,1824.712697,1811.689674,1980.668736,1960.613473,1962.319554,2082.314269,2074.526963,2051.357672,2128.076638
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Korea, Rep.",KOR,8355.332774,18538.83553,33557.12872,34244.31214,35324.49767,37902.4004,39575.45428,40957.41806,43044.29176,42998.38824,45403.03259,47242.52723
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kosovo,XKX,..,..,8039.207976,8383.397311,8649.449499,9357.135136,10007.68923,10436.16885,11012.10966,11796.15331,11292.86265,13055.90078
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kuwait,KWT,..,59312.09372,81564.6333,75486.71538,68766.26849,46346.70359,43678.51632,50007.29954,50112.25997,49311.69846,46328.07946,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Kyrgyz Republic,KGZ,2543.528925,1861.621661,3618.149726,4042.893053,4281.824074,4214.829509,4681.174733,5046.691535,5255.783473,5480.293907,4985.029555,5289.687125
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lao PDR,LAO,1011.338259,1793.783279,4793.832899,5241.846002,5828.375007,6126.440613,6798.360308,7211.259089,7726.617001,8170.958382,8189.14621,8620.647618
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Latvia,LVA,..,8039.506366,21290.45959,22639.06834,23815.80006,24972.78609,26721.7262,28673.5634,30877.04193,31883.25911,31424.90221,34444.31209
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lebanon,LBN,2991.289142,7952.956237,15840.89578,15584.62399,14985.5237,15379.59978,16588.08663,17808.07689,18400.26671,17896.94322,14535.68092,14256.68971
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lesotho,LSO,768.598882,1276.244824,2264.283614,2506.947367,2734.859882,2990.952647,2894.83384,2571.694113,2602.168342,2640.02831,2417.728659,2521.530663
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Liberia,LBR,..,976.243155,1149.993616,1331.334534,1367.668463,1272.596565,1393.543985,1533.411238,1558.087849,1517.072239,1459.614277,1563.552927
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Libya,LBY,..,21215.23016,29393.27694,24136.07055,20809.59303,22163.1408,21871.7681,24212.91093,26348.96072,23486.54486,17851.01172,24130.82983
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Lithuania,LTU,..,8445.899213,24703.68582,26721.57967,28184.47233,28834.42768,30925.17085,33761.87124,36376.18982,38540.78145,38880.54527,42581.26696
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Luxembourg,LUX,29933.35012,55117.25648,96636.42664,100925.012,105296.2846,107859.686,113365.1761,114985.8422,116965.5861,117341.9151,117846.1365,134544.5291
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Macao SAR, China",MAC,26719.68222,34583.99323,129705.1215,149421.5927,149325.1718,113813.739,112351.2772,122977.509,131505.7046,128005.7819,58179.5128,71185.65564
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Madagascar,MDG,1182.673482,1258.486875,1489.631498,1494.685371,1515.5983,1508.442706,1568.389357,1548.156425,1594.527151,1652.385832,1514.861688,1607.935225
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Malawi,MWI,655.5534253,957.8476909,1449.695798,1554.627803,1513.425447,1429.208235,1437.616573,1454.777492,1513.744566,1581.75721,1571.180296,1638.152251
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Malaysia,MYS,7010.26814,13038.53479,22527.00105,22959.20176,24012.82509,24164.95584,24864.04533,25935.1427,27476.92011,28842.38839,27245.62042,28929.4742
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Maldives,MDV,..,8357.876591,14033.12811,15322.19699,16694.58606,17512.96413,18225.96857,18973.56896,20262.26277,21442.73873,14154.25248,20615.37308
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mali,MLI,758.8742799,1103.743264,1706.679102,1753.879778,1847.910072,1957.003495,2103.008648,2153.845638,2237.78923,2312.700701,2240.140931,2329.706181
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Malta,MLT,8842.159412,19500.42082,30229.02133,32305.22628,34349.26054,37455.66166,39718.60387,43516.55268,45552.51445,47271.4363,43711.5058,48581.45094
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Marshall Islands,MHL,2023.481681,2285.874845,3520.937393,3775.970034,3873.881115,4076.827692,4294.662935,4634.936846,5073.508106,5885.399062,6023.737797,6549.621884
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mauritania,MRT,2673.332335,2964.592889,4344.632168,4570.492347,4393.08554,4306.676799,4829.604325,5259.065063,5495.439826,5738.00988,5605.920294,5830.817088
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mauritius,MUS,5007.610275,9138.577109,17191.91009,18106.86102,18878.92226,19747.9099,21313.30635,22148.62439,23573.53412,24681.05184,21331.81412,23035.283
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mexico,MEX,8304.390392,11205.78595,17388.03521,17601.49018,18299.95519,18561.72076,19612.14849,20032.40861,20448.92162,20251.7263,19165.35778,20277.17677
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Micronesia, Fed. Sts.",FSM,1727.568199,2390.704776,3270.064339,3193.75913,3166.362211,3332.464763,3381.858244,3522.288311,3597.811883,3690.219681,3644.970925,3642.095394
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Moldova,MDA,..,3079.299694,7360.933018,8379.133474,8824.382367,9250.123271,10606.63211,11651.18635,12663.23105,13580.11657,12870.01602,15390.46583
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mongolia,MNG,3378.01154,3643.610538,10346.01488,10685.71693,11198.3214,10769.25436,10832.48254,11431.49802,12340.22442,12983.80399,12305.71791,12818.87945
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Montenegro,MNE,..,6001.808297,13857.02512,14874.54541,15373.51737,16333.07684,18205.24833,19685.80885,21509.19592,23075.08563,20107.69856,23284.56728
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Morocco,MAR,2574.60498,3610.384766,6690.431641,6906.785645,7149.036133,7669.945313,7693.057129,7921.619141,8264.929688,8564.418945,7959.256348,8852.914063
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Mozambique,MOZ,284.2504215,476.2459162,1051.382911,1098.261811,1149.878037,1300.828948,1370.244908,1287.234867,1323.78513,1339.42552,1300.510773,1347.720024
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Myanmar,MMR,412.4167657,846.3641425,3631.575333,3872.500709,4104.83876,4200.876849,4120.737169,4312.947389,4665.131222,5033.365324,5218.024537,4430.222427
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Namibia,NAM,3875.941621,5126.589643,9458.791173,9863.584461,10609.20989,10783.27452,10582.81823,10335.26742,10511.43048,10432.02821,9543.712734,10038.73827
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Nauru,NRU,..,..,7286.882137,9457.814551,11919.67845,12211.35462,12492.76767,11746.62695,12501.6449,12507.09241,12613.06808,13125.34837
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Nepal,NPL,825.5896774,1315.970632,2474.08355,2656.358829,2887.631573,2931.620495,2925.532146,3495.5288,3808.162443,4087.611166,3967.820179,4209.759393
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Netherlands,NLD,19164.80342,31870.83351,47272.10302,49241.51784,49233.2154,50288.59139,52288.41508,55088.6338,57826.6285,59004.32497,59266.90858,63768.20005
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,New Zealand,NZL,14864.00053,21513.70277,32988.60976,36242.62123,37293.35679,37479.68298,39933.57444,42218.53771,42520.75442,45554.8094,44657.77372,46419.5087
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Nicaragua,NIC,1947.817416,2750.781425,4392.646596,4567.418096,4889.214186,5230.528231,5618.066546,5915.375443,5771.299827,5574.739132,5465.507439,6194.70035
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Niger,NER,731.5727534,756.755653,1148.395343,1118.349114,1134.741716,1138.113651,1146.010418,1155.973559,1221.772862,1268.827795,1281.061929,1303.567363
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Nigeria,NGA,2056.828791,2292.841832,4899.529196,5136.645243,5415.86121,5342.035991,5159.580444,5120.005598,5211.372976,5290.614333,5131.526238,5407.979457
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,North Macedonia,MKD,5398.558964,6151.822484,11909.7638,12731.08607,13436.87052,13888.50081,15142.87633,15709.28743,16793.08507,17464.2929,16984.36046,18222.2861
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Norway,NOR,18451.15237,36936.48651,65354.77925,66961.2531,65892.68928,60368.92087,58939.91261,64050.75617,69808.32941,66799.16472,62644.84574,79201.23025
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Oman,OMN,26296.72474,39581.10022,50308.46282,47520.07375,44573.97419,36449.08849,33800.29205,34218.38813,35029.43773,35241.22234,34910.85327,37676.0574
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Pakistan,PAK,2017.057608,2721.480548,4189.268563,4302.063747,4474.062166,4652.609874,4733.546102,4891.719774,5235.594795,5375.218711,5278.418602,5748.005952
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Palau,PLW,..,9631.958662,15334.54162,15193.89534,16460.48991,17880.5766,18022.44262,17594.68886,18007.2459,18348.51234,16825.88544,15144.56896
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Panama,PAN,5082.617482,8437.866179,18757.96478,20885.45397,22971.0796,25392.14167,27902.76813,30526.37985,31869.2188,32874.89103,26907.35892,31900.94175
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Papua New Guinea,PNG,1716.963812,2207.154102,3046.783671,3133.190249,3530.499072,3704.96272,3851.264927,3966.947432,3957.278466,4114.483535,3946.507514,4040.039446
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Paraguay,PRY,5603.713225,6905.251941,10861.36023,11992.08303,12411.30209,12436.23468,13024.14989,13604.17472,14179.34127,14184.11579,14046.65222,15037.18964
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Peru,PER,3351.985817,5000.778712,10679.79775,11196.37773,11410.32919,11481.46456,11933.60033,12442.74646,12999.55076,13272.65083,11789.02928,13748.53362
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Philippines,PHL,2662.617281,3437.108698,6244.177924,6559.712776,6905.113046,7122.724735,7614.773193,8001.75648,8565.59071,9100.385478,8198.967501,8892.789346
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Poland,POL,6181.891777,10672.12109,23589.14757,24319.88029,25316.33154,26822.66425,28165.83655,29958.12071,32027.60273,33728.39436,34449.32341,37836.76295
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Portugal,PRT,11773.62199,18876.65948,26438.0163,27936.03966,28742.44038,29660.89607,31607.75424,33044.71674,34928.54353,36172.07254,34177.08571,35798.75385
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Puerto Rico,PRI,13408.70736,22935.20288,32582.62241,33172.67126,33682.85003,34016.02235,34346.86733,34363.75463,35040.69498,36261.06526,34160.86163,35850.32193
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Qatar,QAT,..,88707.29419,163219.492,158675.8127,143332.9077,98787.37849,84998.46792,92177.59594,93646.64443,94674.31214,93894.25275,102018.1159
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Romania,ROU,5277.517887,5848.100722,19799.38779,19682.9295,20635.32615,21624.83428,23912.5076,26948.15905,29562.3725,32069.70986,32680.99374,35869.63348
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Russian Federation,RUS,8027.75293,6825.391602,24303.47266,26073.875,25761.64844,24085.32422,24128.08594,25926.44336,28821.26172,30067.74023,29936.92969,32862.62109
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Rwanda,RWA,552.6313454,616.6819386,1448.823727,1503.05695,1663.992648,1762.17678,1841.107989,1934.972955,2099.426124,2283.888816,2180.877349,2459.707347
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Samoa,WSM,2159.019452,3022.823053,5295.363088,5344.899043,5431.388279,5646.187146,6098.966116,6238.795875,6286.196595,6613.982839,6394.375803,6079.764271
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,San Marino,SMR,..,53658.77317,52759.38334,52290.90193,54688.305,55117.61929,56893.47223,58201.5271,60305.1391,62611.49478,59451.03424,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sao Tome and Principe,STP,..,..,2930.933075,3290.279644,3782.98004,3805.342338,3862.70804,3934.8942,4082.642683,4183.119385,4280.949702,4451.642512
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Saudi Arabia,SAU,32511.03218,38203.78118,54263.04415,53368.00052,53628.9972,47079.05005,44160.28801,45795.51353,46935.98441,46852.29817,45240.67609,48710.94768
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Senegal,SEN,1549.983462,2016.430921,2774.647024,2780.113684,2872.119811,3017.350576,3126.431885,3259.19258,3449.340995,3575.266048,3569.209139,3840.032959
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Serbia,SRB,..,6019.114926,13926.93747,14633.35591,14661.82296,14928.65144,15863.1877,16614.01419,17714.50705,18819.89122,19173.19609,21503.35809
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Seychelles,SYC,8956.360811,14255.20525,21565.038,22369.39122,24682.86364,24739.96499,26824.75405,28116.71049,29427.16472,30609.05759,28351.85683,31596.15966
