,Country Name,Country Code,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
79,Guam,GUM,3394000000.0,3569000000.0,3869000000.0,4213000000.0,4238000000.0,4397000000.0,4658000000.0,4828000000.0,4949000000.0,4984000000.0,5265000000.0,5399000000.0,5610000000.0,5799000000.0,5901000000.0,6013000000.0,6056000000.0,6366000000.0
80,Guatemala,GTM,20444205991.0,21576351799.0,23577286227.0,26783543667.0,29744368111.0,33567868323.0,38503862831.0,37125943565.0,40676432029.0,46876114650.0,49593961142.0,52996540704.0,57852399964.0,62186186576.0,66053725049.0,71654134379.0,73328024537.0,77170421168.0
81,Guinea,GIN,2950198649.0,3446441698.0,3635458133.0,2937071767.0,4220019243.0,6281917656.0,6964179194.0,6716904569.0,6853467858.0,6785137173.0,7638045254.0,8376613843.0,8778473615.0,8794202444.0,8595955581.0,10324668267.0,11857030337.0,13442861444.0
82,Guinea-Bissau,GNB,417806667.1,477458598.7,532062927.4,587029054.4,592365688.1,696910810.9,868154708.5,830126470.0,849878424.2,1099818652.0,989271229.6,1046087418.0,1054915645.0,1048229629.0,1179004941.0,1350177128.0,1504630121.0,1439638443.0
83,Guyana,GUY,726131434.7,743064076.8,787814379.2,824880550.3,2379818383.0,2730971150.0,3025187924.0,3165663153.0,3432913073.0,3691384318.0,4063089192.0,4167800259.0,4127659492.0,4279840194.0,4482697337.0,4748174334.0,4787636237.0,5173760192.0
84,Haiti,HTI,6058134467.0,4826827577.0,6036959915.0,7184064657.0,7518107787.0,9522763154.0,10485225353.0,11597014807.0,11859315079.0,13008754111.0,13708926466.0,14902474091.0,15139264670.0,14833154472.0,13987693739.0,15035560373.0,16455034353.0,14785839383.0
85,Honduras,HND,7858235333.0,8230387552.0,8869311411.0,9757034457.0,10917481688.0,12361257681.0,13881701034.0,14587496229.0,15839344592.0,17710315006.0,18528601901.0,18499710128.0,19756494435.0,20979767785.0,21717622071.0,23136232230.0,24067778954.0,25089976947.0
86,"Hong Kong SAR, China",HKG,166349000000.0,161385000000.0,169100000000.0,181570000000.0,193536000000.0,211597000000.0,219280000000.0,214046000000.0,228638000000.0,248514000000.0,262629000000.0,275697000000.0,291459000000.0,309384000000.0,320858000000.0,341273000000.0,361731000000.0,363052000000.0
87,Hungary,HUN,67608919144.0,85285062818.0,104121000000.0,113211000000.0,115716000000.0,140187000000.0,158326000000.0,131069000000.0,132175000000.0,141942000000.0,128814000000.0,135684000000.0,141034000000.0,125174000000.0,128610000000.0,143112000000.0,160565000000.0,163989000000.0
88,Iceland,ISL,9318395055.0,11429333038.0,13825302536.0,16852963067.0,17465318552.0,21652505597.0,18074622987.0,13154414219.0,13751161918.0,15221622926.0,14751508134.0,16125060515.0,17867662178.0,17517210519.0,20793168031.0,24728285177.0,26264127687.0,24826102120.0
89,India,IND,514938000000.0,607699000000.0,709149000000.0,820382000000.0,940260000000.0,1216740000000.0,1198900000000.0,1341890000000.0,1675620000000.0,1823050000000.0,1827640000000.0,1856720000000.0,2039130000000.0,2103590000000.0,2294800000000.0,2651470000000.0,2702930000000.0,2831550000000.0
90,Indonesia,IDN,195661000000.0,234772000000.0,256837000000.0,285869000000.0,364571000000.0,432217000000.0,510229000000.0,539580000000.0,755094000000.0,892969000000.0,917870000000.0,912524000000.0,890815000000.0,860854000000.0,931877000000.0,1015620000000.0,1042270000000.0,1119100000000.0
91,"Iran, Islamic Rep.",IRN,128627000000.0,153545000000.0,190043000000.0,226452000000.0,266299000000.0,349882000000.0,412336000000.0,416397000000.0,486808000000.0,626133000000.0,644036000000.0,492776000000.0,460383000000.0,408213000000.0,457955000000.0,486630000000.0,331682000000.0,283747000000.0
92,Iraq,IRQ,32928454672.0,21921569479.0,36627901762.0,49954890353.0,65140147197.0,88837055195.0,131614000000.0,111658000000.0,138517000000.0,185750000000.0,218002000000.0,234638000000.0,228416000000.0,166774000000.0,166602000000.0,187218000000.0,227367000000.0,233636000000.0
93,Ireland,IRL,128596000000.0,164671000000.0,194372000000.0,211877000000.0,232181000000.0,270079000000.0,275447000000.0,236443000000.0,221914000000.0,239003000000.0,225629000000.0,238341000000.0,259171000000.0,291775000000.0,299091000000.0,336378000000.0,385737000000.0,399322000000.0
