,Country Name,Country Code,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
147,Norway,NOR,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.30487805,82.40731707,82.6097561,82.75853659,82.95853659
148,Oman,OMN,73.869,74.14,74.329,74.396,74.48,74.461,74.612,74.681,76.269,76.608,77.061,77.246,77.446,77.687,77.916,77.924,77.966,78.002
149,Pakistan,PAK,62.626,62.843,63.052,62.466,63.731,63.852,64.036,64.14,64.436,64.648,64.782,65.15,65.284,65.697,65.88,66.297,66.482,66.756
151,Panama,PAN,74.824,75.218,75.544,75.829,76.012,76.154,76.225,76.343,76.448,76.627,76.819,77.038,77.248,77.468,77.653,77.795,77.863,77.81
152,Papua New Guinea,PNG,61.698,61.797,61.761,61.801,61.917,62.034,62.571,62.788,63.039,63.526,63.733,63.961,64.259,64.701,64.84,65.103,65.182,65.474
153,Paraguay,PRY,70.025,70.297,70.481,70.527,70.781,71.106,71.384,71.635,71.887,72.131,72.454,72.757,72.878,73.191,73.534,73.644,73.568,73.621
154,Peru,PER,71.661,72.217,72.668,72.986,73.172,73.223,73.377,73.466,73.711,74.133,74.544,74.967,75.333,75.621,75.789,75.879,76.009,76.156
155,Philippines,PHL,69.781,69.924,70.037,70.24,70.282,70.483,70.564,70.633,70.754,70.788,70.881,70.835,71.151,71.268,71.387,71.516,71.689,71.865
156,Poland,POL,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77.0,77.60243902,77.45121951,77.85121951,77.75365854,77.60243902,77.90487805
157,Portugal,PRT,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.12439024,81.12439024,81.42439024,81.32439024,81.67560976
158,Puerto Rico,PRI,76.728,76.874,77.143,77.237,77.415,77.621,77.841,77.877,78.01,78.316,78.461,78.777,78.929,79.695,80.27,79.258,79.77,79.063
159,Qatar,QAT,75.412,75.565,75.961,76.064,76.57,77.016,77.427,77.878,78.425,78.891,79.227,79.536,79.768,80.064,80.433,80.717,80.898,80.99
160,Romania,ROU,71.0097561,71.3097561,71.56097561,71.91219512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.9097561,74.91219512,75.2097561,75.3097561,75.35853659,75.60731707
161,Russian Federation,RUS,65.12878049,65.02756098,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,71.18341463,71.65121951,72.45146341,72.66219512,73.08390244
162,Rwanda,RWA,51.032,53.368,55.491,57.316,58.714,59.965,61.134,61.958,62.54,63.261,64.009,64.426,64.94,65.298,65.737,65.941,66.251,66.437
163,Samoa,WSM,71.276,71.496,71.696,71.754,72.021,72.1,72.155,70.066,72.249,72.26,72.167,72.391,72.463,72.515,72.54,72.59,72.636,72.157
165,Sao Tome and Principe,STP,62.6,63.166,63.731,63.709,64.398,64.724,65.079,65.116,65.249,64.902,65.746,66.328,66.845,67.249,67.492,68.267,68.355,68.523
166,Saudi Arabia,SAU,73.337,73.628,74.153,74.588,74.81,75.046,75.274,75.431,75.763,76.234,76.461,76.626,76.757,76.918,77.064,77.16,77.212,77.304
167,Senegal,SEN,58.231,59.122,60.027,60.915,61.75,62.543,63.242,63.923,64.615,65.262,65.457,66.072,66.452,66.879,67.497,67.75,68.097,68.526
168,Serbia,SRB,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,75.93658537
169,Seychelles,SYC,71.08780488,71.02926829,72.66097561,72.13170732,72.21707317,73.14390244,73.16341463,73.08292683,73.19756098,72.72439024,74.27560976,73.1195122,73.22926829,74.29512195,74.3097561,74.3,72.84146341,74.04634146
170,Sierra Leone,SLE,46.359,46.963,47.577,48.237,49.323,50.365,51.526,52.626,53.693,54.62,55.451,56.313,56.393,57.189,58.404,58.652,59.796,60.255
171,Singapore,SGP,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.59512195
173,Slovak Republic,SVK,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,76.56341463,77.16585366,77.16585366,77.26585366,77.66585366
174,Slovenia,SVN,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,80.77560976,81.17560976,81.02926829,81.37804878,81.52926829
175,Solomon Islands,SLB,67.515,67.644,67.801,67.936,68.09,67.986,68.404,68.466,68.732,68.908,69.084,69.188,69.234,69.583,69.801,69.988,70.173,70.382
176,Somalia,SOM,50.731,50.614,50.538,50.661,50.597,50.515,51.12,51.853,50.563,51.304,53.161,53.843,54.277,54.857,55.044,55.654,56.375,57.078
177,South Africa,ZAF,55.666,54.331,54.043,53.98,54.278,54.992,56.022,57.447,58.899,60.651,61.846,62.533,63.38,63.95,64.747,65.402,65.674,66.175
178,South Sudan,SSD,47.492,50.253,50.917,51.545,52.016,52.856,53.538,53.891,54.812,54.94,55.865,55.751,54.973,55.566,55.544,55.309,55.95,55.912
179,Spain,ESP,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.42682927,83.07804878,83.22926829,82.83170732,83.32926829,83.28292683,83.43170732,83.83170732
180,Sri Lanka,LKA,71.117,71.373,67.091,72.118,71.969,72.049,71.729,69.187,73.215,73.38,73.906,74.239,74.651,74.927,75.331,75.403,75.748,76.008
182,St. Lucia,LCA,71.472,71.771,72.028,72.245,72.465,72.599,72.698,72.722,72.72,72.944,72.882,72.735,72.864,73.138,73.112,73.127,73.357,73.445
183,St. Martin (French part),MAF,77.031,77.206,77.384,77.555,77.726,77.892,78.068,78.236,78.406,78.827,79.022,78.908,79.966,79.309,79.475,78.59,80.614,79.983
184,St. Vincent and the Grenadines,VCT,72.168,72.352,73.035,73.516,74.017,74.703,75.053,75.083,74.718,74.596,74.146,73.798,74.473,74.407,74.28,74.305,74.128,72.835
185,Sudan,SDN,58.976,58.2,56.773,57.279,60.281,61.256,61.206,62.644,63.016,63.246,63.792,63.678,64.269,64.659,64.78,65.445,65.681,65.876
186,Suriname,SUR,65.531,65.596,66.416,67.002,67.571,68.204,68.816,69.505,69.894,69.914,69.764,69.682,69.782,70.8,71.592,72.417,72.553,72.242
187,Sweden,SWE,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.30731707,82.4097561,82.55853659,83.1097561
188,Switzerland,CHE,80.38536585,80.53658537,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244,82.24634146,82.69512195,82.69756098,82.79756098,83.19756098,82.89756098,83.60243902,83.55121951,83.75365854,83.90487805
189,Syrian Arab Republic,SYR,71.939,72.414,72.475,72.769,73.35,73.709,73.551,73.853,73.881,73.305,66.769,63.827,63.153,65.124,65.993,68.481,70.145,71.822
190,Tajikistan,TJK,64.846,65.552,66.028,66.514,67.013,67.217,67.688,68.039,67.742,68.148,68.484,68.885,69.069,69.306,69.549,69.905,70.353,70.867
191,Tanzania,TZA,53.863,54.895,55.596,56.299,56.911,57.52,58.086,58.894,60.105,61.049,62.03,62.96,63.873,64.651,65.386,65.999,66.535,66.989
192,Thailand,THA,72.93,73.155,73.08,73.82,74.938,75.187,75.492,75.842,76.131,76.421,76.772,77.083,77.415,77.717,78.049,78.394,78.662,78.975
193,Timor-Leste,TLS,60.148,60.871,61.628,62.328,63.073,63.723,64.329,64.854,65.304,65.697,66.081,66.44,66.787,67.137,67.446,67.745,68.017,68.268
194,Togo,TGO,55.311,55.639,55.569,55.962,56.222,56.511,56.695,57.011,57.304,57.925,58.073,58.684,58.853,59.396,59.55,60.154,60.244,60.901
195,Tonga,TON,69.335,69.495,69.67,69.768,69.894,70.048,70.164,70.012,70.323,70.381,70.442,70.505,70.54,70.607,70.661,70.713,70.779,70.871
196,Trinidad and Tobago,TTO,70.488,69.729,71.076,71.308,71.256,71.652,71.47,73.126,72.725,73.278,73.716,73.962,74.215,74.503,74.281,74.23,73.802,74.228
197,Tunisia,TUN,74.059,74.305,74.49,74.764,74.921,75.072,75.185,75.267,75.421,75.46,75.55,75.65,75.65,75.692,75.786,75.845,75.95,75.993
198,Turkiye,TUR,72.579,72.89,73.24,73.534,73.845,74.193,74.45,74.765,75.069,74.941,75.678,76.297,76.565,76.646,76.66,77.141,77.563,77.832
199,Turkmenistan,TKM,65.385,65.746,66.075,66.068,66.499,66.895,67.407,67.958,68.293,68.567,68.722,68.74,68.614,68.782,68.777,68.916,68.796,69.002
200,Turks and Caicos Islands,TCA,75.54,75.411,76.786,77.148,76.831,75.914,76.632,77.164,76.243,76.195,77.037,77.018,77.135,76.912,76.864,76.702,76.443,75.326
201,Tuvalu,TUV,63.58,63.631,63.693,63.836,63.928,63.931,63.948,63.949,63.978,63.974,63.964,64.008,64.025,64.06,64.108,64.148,64.212,64.278
202,Uganda,UGA,49.648,50.368,51.547,52.976,54.369,55.236,55.823,56.488,57.055,57.965,58.817,59.763,60.408,61.086,61.648,62.115,62.714,62.991
203,Ukraine,UKR,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122,71.47634146,71.78097561,71.58268293,71.82731707
204,United Arab Emirates,ARE,74.901,76.222,76.453,76.683,76.909,77.129,77.488,78.003,78.334,78.517,78.716,78.853,79.044,79.223,79.335,79.504,79.627,79.726
205,United Kingdom,GBR,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,80.95609756,81.15609756,81.25609756,81.25609756,81.20487805
206,United States,USA,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488
207,Uruguay,URY,75.54,75.785,76.007,76.194,76.362,76.498,76.623,76.738,76.858,76.983,77.111,77.24,77.366,77.483,77.571,77.625,77.611,77.508
208,Uzbekistan,UZB,66.604,67.04,67.401,67.49,67.891,68.292,68.765,68.871,69.235,69.649,69.874,69.99,70.234,70.475,70.755,71.01,71.149,71.344
209,Vanuatu,VUT,69.196,69.276,69.313,69.39,69.462,69.544,69.602,69.653,69.617,69.551,69.497,69.534,69.465,69.513,69.65,69.71,69.795,69.877
210,"Venezuela, RB",VEN,72.662,71.94,72.514,72.782,72.742,73.058,72.436,72.579,72.89,72.913,73.036,73.196,72.853,73.006,72.058,71.943,71.979,72.161
211,Vietnam,VNM,72.801,72.98,73.135,73.271,73.319,73.436,73.411,73.498,73.513,73.692,73.704,73.775,73.855,73.876,73.938,73.963,73.976,74.093
212,Virgin Islands (U.S.),VIR,77.52195122,77.52195122,77.77317073,77.42195122,78.32439024,76.86341463,77.16341463,77.51463415,77.86585366,78.31707317,78.51707317,78.71707317,78.86829268,79.01707317,79.16829268,79.36829268,79.5195122,79.66829268
213,West Bank and Gaza,PSE,70.969,71.053,71.182,72.067,71.915,72.153,72.413,72.608,73.004,73.243,73.466,74.029,72.622,74.406,74.554,74.833,74.793,75.241
214,"Yemen, Rep.",YEM,63.906,64.541,65.006,65.543,65.988,66.565,66.963,67.196,67.28,67.419,67.343,67.545,67.384,65.873,66.064,65.957,64.575,65.092
215,Zambia,ZMB,46.979,48.284,49.487,50.659,51.795,52.739,53.945,55.3,56.799,57.771,58.867,59.878,60.699,61.208,61.794,62.12,62.342,62.793
216,Zimbabwe,ZWE,44.565,43.393,44.502,44.768,45.364,45.61,46.723,48.063,50.652,53.347,55.626,57.458,58.846,59.591,60.306,60.709,61.414,61.292
217,Africa Eastern and Southern,AFE,52.540794,53.02203459,53.54545711,54.21965081,55.15054611,55.93380171,56.6804189,57.62085154,58.41114975,59.29327139,60.05078025,60.70986314,61.33791145,61.85645243,62.44404489,62.9223846,63.36585795,63.75567361
218,Africa Western and Central,AFW,50.92784833,51.40335648,51.81913179,52.34455123,52.83212568,53.25171157,53.64116468,54.15942084,54.55016917,55.01313789,55.34056099,55.67340551,55.92222899,56.19587235,56.58167849,56.88844583,57.18913927,57.55579555
219,Arab World,ARB,67.93557016,67.85900283,67.89591204,68.16268218,68.56724961,68.92868037,69.28642729,69.8126377,70.04125357,70.26151981,70.1804606,70.19651371,70.49262887,70.75822223,70.94306228,71.429596,71.63301665,71.84462603
220,Caribbean small states,CSS,70.01976147,69.77198372,70.19531258,70.45799497,70.67466104,71.01645186,71.15461342,71.83154171,72.02851979,72.39052362,72.66812962,72.76700988,72.7243645,72.66093848,72.58985681,72.65568833,72.581215,72.51949803
221,Central Europe and the Baltics,CEB,73.24241549,73.38225278,73.73043493,73.84499514,74.09260273,74.25064872,74.57595268,74.93036393,75.29396578,75.88847488,75.9934886,76.35516299,76.67562361,76.57187776,76.96981142,76.94744264,76.97682268,77.26684467
222,Early-demographic dividend,EAR,65.22265491,65.51968729,65.74290199,66.19150348,66.59202958,66.88551878,67.08038391,67.52846348,67.86610314,68.29165913,68.67278779,69.06632686,69.48710058,69.87426237,70.21988336,70.54205655,70.79770566,71.01658296
223,East Asia & Pacific,EAS,72.44267197,72.86482354,72.96356724,73.43792708,73.79222118,74.0352241,74.00516132,74.53285685,74.73431537,74.97120619,75.22966347,75.47946131,75.73153697,75.94883184,76.1381489,76.21229122,76.59479486,76.79700787
224,East Asia & Pacific (excluding high income),EAP,71.50042152,71.94877582,72.02684991,72.55561713,72.90680054,73.14973552,73.09814444,73.64989778,73.87646181,74.14732534,74.39606024,74.64503098,74.90354816,75.12330748,75.32212685,75.38616339,75.80168188,76.00225932
225,East Asia & Pacific (IDA & IBRD countries),TEA,71.63898928,71.97979111,72.06024041,72.59771032,72.95587528,73.20401917,73.15101157,73.69978818,73.92035769,74.1874128,74.43094381,74.67421065,74.92807996,75.15249406,75.35345907,75.41605992,75.8360179,76.03697327
226,Euro area,EMU,78.68212618,78.70535543,79.27696591,79.42461504,79.85486616,80.09953951,80.30259467,80.50566028,80.74751218,81.23402434,81.22809474,81.51362679,81.94491592,81.57128882,81.95633831,81.93453307,82.05155281,82.32775602
227,Europe & Central Asia,ECS,73.50290671,73.61345751,74.05453972,74.1946293,74.69319677,75.05106181,75.3125626,75.70151175,75.98634013,76.4585634,76.64319985,76.98604935,77.29645079,77.23132323,77.56514962,77.77862661,77.91145174,78.1717263
228,Europe & Central Asia (excluding high income),ECA,67.83887592,67.95858594,68.3074281,68.3823219,69.03628557,69.55772669,69.88248416,70.46304177,70.76702478,71.21871533,71.65217147,72.10464277,72.30863923,72.58773076,72.8986354,73.40791613,73.60952651,73.9038168
229,Europe & Central Asia (IDA & IBRD countries),TEC,68.65037849,68.77342079,69.11233185,69.20185944,69.78909541,70.25795722,70.56004203,71.10447999,71.41781205,71.88691778,72.26168438,72.6995609,72.91822053,73.13988545,73.45757638,73.88919837,74.05321845,74.34477431
230,European Union,EUU,77.5310033,77.589336,78.1144999,78.27142867,78.66801004,78.90181909,79.12529641,79.35763602,79.63003371,80.13874215,80.15765949,80.46479377,80.8719824,80.56843942,80.95129748,80.93259862,81.028729,81.31485796
231,Fragile and conflict affected situations,FCS,56.14190633,56.4117942,56.6585573,57.05170096,57.53709147,58.00450224,58.01423044,59.0588442,59.30528984,59.96405226,60.16437053,60.4637797,60.70771629,61.01204707,61.289767,61.65425122,61.96915044,62.26674855
232,Heavily indebted poor countries (HIPC),HPC,53.62999652,54.22966888,54.74040928,55.40832282,56.23362067,56.88988799,57.50407019,58.2403117,58.57768857,59.4752204,60.07801762,60.64456075,61.14707309,61.61254773,62.16196194,62.54976047,62.94757595,63.33805695
233,High income,HIC,77.90611158,78.04083583,78.46418519,78.5802188,78.89283942,79.12811797,79.28736118,79.58261734,79.76666997,80.03933188,80.15921974,80.3522867,80.60774065,80.49414903,80.64981244,80.69163784,80.78416341,80.97440042
234,IBRD only,IBD,68.99754158,69.26632334,69.48987893,69.93360029,70.28793799,70.57871518,70.79398807,71.15849756,71.46052654,71.80250895,72.15027638,72.50043728,72.85824982,73.15876592,73.42718608,73.64917512,73.94192137,74.13829197
235,IDA & IBRD total,IBT,66.40757111,66.68857691,66.92505952,67.32158215,67.71682435,67.9959395,68.17950668,68.60344481,68.9002214,69.26931,69.5855341,69.91113303,70.23719094,70.52469831,70.80649582,71.04403816,71.32249515,71.52600223
236,IDA blend,IDB,56.38298642,56.69936226,57.02406561,57.06078112,57.86256297,58.10991017,58.39962276,58.73416597,59.07716119,59.46031415,59.65105891,59.95840932,60.12666127,60.35909556,60.5623624,60.87626417,61.07573447,61.33006532
237,IDA only,IDX,57.61563424,58.13046489,58.56748816,59.07858136,59.65538626,60.07170806,60.21510041,61.14797173,61.57109195,62.23002535,62.60704011,62.95686371,63.34360568,63.7302292,64.25048902,64.6624472,65.07137501,65.44156243
238,IDA total,IDA,57.19713247,57.64521209,58.04428758,58.39481059,59.04815123,59.40721215,59.59966972,60.32875504,60.72350206,61.28800499,61.60206576,61.93802914,62.25146525,62.58758927,63.0036252,63.38565343,63.72674677,64.0609363
239,Late-demographic dividend,LTE,71.92146396,72.33395202,72.63808556,73.03147802,73.45102613,73.74345907,73.92134241,74.33331432,74.61537398,74.94939236,75.22666426,75.52133171,75.79086545,76.01314499,76.25816171,76.40036403,76.7706344,76.99290674
240,Latin America & Caribbean,LCN,71.8369558,72.02128312,72.34356921,72.71443136,72.92417993,73.06591075,73.28791073,73.4922921,73.38592673,73.8721676,74.09785311,74.34729441,74.55152168,74.61294548,74.58005414,74.73449375,74.85187354,75.03874405
241,Latin America & Caribbean (excluding high income),LAC,71.52685572,71.76904664,72.08063945,72.4617479,72.68563755,72.83667485,73.09399902,73.29916227,73.17083118,73.68549418,73.92885496,74.18256041,74.42023357,74.46451774,74.46411245,74.63571347,74.7641313,74.95417603
242,Latin America & the Caribbean (IDA & IBRD countries),TLA,71.69477038,71.88154487,72.20986362,72.58945786,72.80206815,72.94543233,73.17126032,73.37973818,73.26828158,73.76542601,73.99619168,74.25065286,74.46055443,74.52213152,74.48868476,74.65638004,74.77687654,74.97224202
243,Least developed countries: UN classification,LDC,56.74822283,57.33085316,57.81062726,58.34672026,58.9450601,59.37435522,59.51389134,60.50565461,60.96630398,61.68605925,62.2606485,62.70394668,63.12340036,63.49578313,64.01958645,64.41446717,64.81849985,65.15557375
244,Low & middle income,LMY,66.24411522,66.57243694,66.80549763,67.20373619,67.60159106,67.88265056,68.0693032,68.497727,68.79769476,69.1666654,69.4899127,69.81812554,70.14841361,70.44013462,70.72597741,70.96798538,71.25176529,71.45529539
245,Low income,LIC,54.01550537,55.10251089,55.60337276,56.21429422,57.06885646,57.75152184,58.33989736,59.06338412,59.59200329,60.17636127,60.45368613,60.84097994,61.23012145,61.61847713,62.13725428,62.54331408,62.90835704,63.33679237
246,Lower middle income,LMC,63.64176517,63.97649084,64.14779128,64.63889006,65.02193478,65.29652523,65.4533907,65.87726018,66.23168109,66.64965214,67.02790396,67.41543317,67.8283835,68.20015511,68.55645588,68.86243258,69.11326672,69.30741433
247,Middle East & North Africa,MEA,69.97659245,69.86018119,70.33843986,70.63093079,70.84028814,71.18035916,71.46639113,71.81980691,72.10638332,72.37228523,72.28467802,72.34424267,72.62386339,72.88951608,73.15252184,73.60974285,73.81151713,73.95911501
248,Middle East & North Africa (excluding high income),MNA,69.32606752,69.14334688,69.62476627,69.90737182,70.09165496,70.42584048,70.68353986,71.02221905,71.27684186,71.52285846,71.37764715,71.40574681,71.70277903,71.98618912,72.25648838,72.76700114,72.98437342,73.14391859
249,Middle East & North Africa (IDA & IBRD countries),TMN,69.30874849,69.12305748,69.60811602,69.88413732,70.07191122,70.40701385,70.664525,71.00465043,71.25758184,71.50354787,71.35405194,71.37597722,71.69231407,71.95855147,72.23013228,72.74322855,72.96338906,73.11939013
250,Middle income,MIC,67.33671524,67.61519498,67.84028035,68.23553202,68.60835711,68.86857695,69.03239528,69.44750498,69.74001759,70.10202423,70.44431682,70.77880919,71.11504562,71.40935941,71.68390986,71.92255023,72.2129664,72.40752519
251,North America,NAC,77.18781814,77.30281077,77.72448798,77.75408225,77.94939267,78.23954847,78.3009808,78.64772827,78.80945553,78.92055891,79.03147799,79.04221001,79.13808291,79.01211433,78.8773349,78.87909197,78.98679051,79.12336528
253,OECD members,OED,77.3643391,77.50598589,77.89597599,78.01082644,78.29263567,78.50399973,78.65481537,78.91755804,79.08988736,79.31810006,79.47271798,79.66981509,79.91689201,79.7924888,79.90182194,79.93076264,80.01518261,80.20603055
254,Other small states,OSS,60.42835081,60.57027627,60.8492846,61.20167474,61.79743046,62.4977743,63.19120333,63.81487858,64.55296037,65.07533591,65.63222371,66.21203977,66.70953726,67.28877146,67.90549008,68.37720715,68.49624095,68.77108764
255,Pacific island small states,PSS,67.34645592,67.66872775,67.84186173,67.98716236,68.14771113,68.12658642,68.28904015,68.18225617,68.56053756,68.69377846,68.7533247,68.77545403,68.78358811,68.69155488,68.95380628,69.24364871,69.33208434,69.40554415
256,Post-demographic dividend,PST,77.77901647,77.91025611,78.33630883,78.42535513,78.75240285,79.00559779,79.15016607,79.4733805,79.68197221,79.94828362,80.08237234,80.26035137,80.51630449,80.38411801,80.53849734,80.58503495,80.67863559,80.8787464
257,Pre-demographic dividend,PRE,52.36811614,52.88379279,53.33980165,53.93977917,54.57857535,55.08678014,55.61365438,56.30800351,56.81196828,57.38710652,57.8697927,58.33005929,58.75219654,59.11937126,59.52391506,59.95061135,60.35483878,60.72165737
258,Small states,SST,62.952025,62.98037315,63.26593575,63.56702276,64.02470594,64.57413651,65.09292031,65.65586448,66.24724072,66.69917568,67.15682735,67.59578019,67.94601785,68.35107336,68.80933757,69.18781517,69.26599104,69.46455829
259,South Asia,SAS,63.77128732,64.19939174,64.539861,64.91569585,65.37066847,65.63132146,65.95992797,66.25394805,66.74941023,67.14072856,67.62984291,68.11946934,68.63666842,69.14258888,69.60886399,69.97910208,70.25347861,70.47275497
260,South Asia (IDA & IBRD),TSA,63.77128732,64.19939174,64.539861,64.91569585,65.37066847,65.63132146,65.95992797,66.25394805,66.74941023,67.14072856,67.62984291,68.11946934,68.63666842,69.14258888,69.60886399,69.97910208,70.25347861,70.47275497
261,Sub-Saharan Africa,SSF,51.89134244,52.36952152,52.84880712,53.46219505,54.21330107,54.84902854,55.45071261,56.21961307,56.84736569,57.55861069,58.14101325,58.6680386,59.142654,59.56297768,60.06902088,60.47713484,60.86302414,61.24428735
262,Sub-Saharan Africa (excluding high income),SSA,51.88907115,52.36739593,52.84661812,53.46017793,54.21136824,54.84710781,55.44886261,56.21789288,56.84569723,57.55714406,58.13948003,58.66667746,59.14134269,59.56161316,60.06771954,60.47588946,60.86196303,61.2431729
263,Sub-Saharan Africa (IDA & IBRD countries),TSS,51.89134244,52.36952152,52.84880712,53.46219505,54.21330107,54.84902854,55.45071261,56.21961307,56.84736569,57.55861069,58.14101325,58.6680386,59.142654,59.56297768,60.06902088,60.47713484,60.86302414,61.24428735
264,Upper middle income,UMC,71.6322754,71.88631892,72.21669808,72.53800828,72.93808541,73.22125136,73.43189929,73.87376876,74.12923044,74.45843293,74.78658012,75.08252393,75.34825269,75.57022045,75.76706988,75.94544831,76.31752169,76.54381042
265,World,WLD,68.33037926,68.60681056,68.86169982,69.19839279,69.57018726,69.83526843,70.00608347,70.40137773,70.67061712,71.00785702,71.28406932,71.57741222,71.88145395,72.09550069,72.34522142,72.54304407,72.78523684,72.97684987
